,start_date,end_date,problem_start_number_of_icu_active_cases,problem_end_number_of_icu_active_cases,problem_vaccinated_population,city,problem_start_number_of_deaths,problem_end_number_of_deaths,problem_start_number_of_active_cases,problem_end_number_of_active_cases,problem_average_temperature,problem_average_humidity,solution_lockdown_policy_level,solution_vaccine_policy_level,solution_mask_policy_level
346,2020-06-01,2020-06-30,0.0,0.0,0.0,Bad Kreuznach,7.0,7.0,9.0,7.0,18.456266666666668,67.588,0.0,0.0,2.0
347,2020-06-30,2020-07-01,0.0,0.0,0.0,Bad Kreuznach,7.0,7.0,7.0,7.0,19.418,63.18,0.0,0.0,2.0
348,2020-07-01,2020-07-30,0.0,0.0,0.0,Bad Kreuznach,7.0,7.0,7.0,10.0,20.277733333333334,56.18933333333333,0.0,0.0,2.0
349,2020-07-30,2020-08-01,0.0,0.0,0.0,Bad Kreuznach,7.0,7.0,10.0,10.0,24.121333333333336,47.85333333333333,0.0,0.0,2.0
350,2020-08-01,2020-08-31,0.0,0.0,0.0,Bad Kreuznach,7.0,7.0,10.0,35.0,22.231894150417826,61.239554317548745,0.0,0.0,2.0
351,2020-08-31,2020-09-01,0.0,0.0,0.0,Bad Kreuznach,7.0,7.0,35.0,35.0,16.366,78.24,0.0,0.0,2.0
352,2020-09-01,2020-09-30,0.0,1.0,0.0,Bad Kreuznach,7.0,7.0,35.0,34.0,17.164,63.42933333333333,0.0,0.0,2.0
353,2020-09-30,2020-10-01,1.0,1.0,0.0,Bad Kreuznach,7.0,7.0,34.0,37.0,12.556,89.52,0.0,0.0,2.0
354,2020-10-01,2020-10-30,1.0,1.0,0.0,Bad Kreuznach,7.0,7.0,37.0,591.0,11.312,80.73733333333334,0.0,0.0,2.0
355,2020-10-30,2020-11-01,1.0,1.0,0.0,Bad Kreuznach,7.0,7.0,591.0,507.0,14.061333333333332,80.46666666666667,2.0,0.0,2.0
356,2020-11-01,2020-11-13,1.0,2.0,0.0,Bad Kreuznach,7.0,9.0,507.0,369.0,8.104615384615384,84.73230769230769,2.0,0.0,2.0
357,2020-11-13,2020-11-30,2.0,10.0,0.0,Bad Kreuznach,9.0,12.0,369.0,517.0,5.692,84.89777777777778,1.0,0.0,2.0
358,2020-11-30,2020-12-01,10.0,10.0,0.0,Bad Kreuznach,12.0,12.0,517.0,510.0,0.704,86.14,1.0,0.0,2.0
359,2020-12-01,2020-12-31,10.0,9.0,0.0,Bad Kreuznach,12.0,35.0,510.0,637.0,4.816,87.47466666666666,1.0,0.0,2.0
360,2020-12-31,2021-01-01,9.0,12.0,0.0,Bad Kreuznach,35.0,35.0,637.0,637.0,2.8680000000000003,89.24,2.0,2.0,2.0
361,2021-01-01,2021-01-19,12.0,12.0,0.0,Bad Kreuznach,35.0,85.0,637.0,593.0,1.752,80.9621052631579,2.0,2.0,2.0
362,2021-01-19,2021-02-19,12.0,4.0,0.0,Bad Kreuznach,85.0,116.0,593.0,204.0,2.6988749999999997,81.99875,2.0,2.0,2.0
363,2021-02-19,2021-03-04,4.0,2.0,0.0,Bad Kreuznach,116.0,120.0,204.0,165.0,7.1074285714285725,76.34,2.0,2.0,2.0
364,2021-03-04,2021-03-18,2.0,1.0,0.0,Bad Kreuznach,120.0,122.0,165.0,116.0,5.3453333333333335,70.90666666666667,2.0,3.0,2.0
365,2021-03-18,2021-04-06,1.0,4.0,0.0,Bad Kreuznach,122.0,127.0,116.0,266.0,8.468,61.794285714285714,2.0,3.0,2.0
366,2021-04-06,2021-04-23,4.0,2.0,0.0,Bad Kreuznach,127.0,130.0,266.0,435.0,7.229777777777777,64.63111111111111,2.0,3.0,2.0
367,2021-04-23,2021-05-07,2.0,3.0,0.0,Bad Kreuznach,130.0,134.0,435.0,489.0,9.479733333333332,59.27466666666667,2.0,3.0,2.0
368,2021-05-07,2021-06-01,3.0,0.0,0.0,Bad Kreuznach,134.0,141.0,489.0,171.0,13.191999999999998,68.76769230769231,2.0,3.0,2.0
369,2021-06-01,2021-06-29,0.0,0.0,0.0,Bad Kreuznach,141.0,142.0,171.0,40.0,20.944137931034483,67.68,2.0,3.0,2.0
370,2021-06-29,2021-08-02,0.0,0.0,1.0,Bad Kreuznach,142.0,142.0,40.0,51.0,19.309600000000003,72.82628571428572,2.0,5.0,2.0
371,2021-08-02,2021-08-20,0.0,2.0,1.0,Bad Kreuznach,142.0,142.0,51.0,119.0,18.994947368421048,72.53263157894737,2.0,5.0,2.0
372,2021-08-20,2021-09-07,2.0,0.0,1.0,Bad Kreuznach,142.0,143.0,119.0,293.0,17.690315789473683,72.2,2.0,5.0,2.0
373,2021-09-07,2021-09-29,0.0,2.0,1.0,Bad Kreuznach,143.0,143.0,293.0,252.0,16.715999999999998,73.94956521739131,0.0,5.0,2.0
374,2021-09-29,2021-10-23,2.0,0.0,1.0,Bad Kreuznach,143.0,145.0,252.0,154.0,11.030560000000001,77.8944,0.0,5.0,2.0
375,2021-10-23,2021-11-04,0.0,1.0,1.0,Bad Kreuznach,145.0,148.0,154.0,267.0,8.117846153846154,88.11384615384615,0.0,5.0,2.0
376,2021-11-04,2021-11-19,1.0,2.0,1.0,Bad Kreuznach,148.0,149.0,267.0,534.0,6.32675,84.4125,0.0,5.0,2.0
377,2021-11-19,2021-12-13,2.0,4.0,1.0,Bad Kreuznach,149.0,153.0,534.0,725.0,4.080707395498392,82.94694533762058,0.0,5.0,2.0
378,2021-12-13,2021-12-28,4.0,4.0,1.0,Bad Kreuznach,153.0,154.0,725.0,503.0,4.344,85.5975,0.0,5.0,2.0
379,2021-12-28,2022-01-19,4.0,2.0,1.0,Bad Kreuznach,154.0,154.0,503.0,1849.0,4.89290909090909,86.38363636363637,0.0,5.0,2.0
380,2022-01-19,2022-01-28,2.0,3.0,1.0,Bad Kreuznach,154.0,155.0,1849.0,3571.0,3.3788,80.892,0.0,5.0,2.0
381,2022-01-28,2022-02-17,3.0,4.0,2.0,Bad Kreuznach,155.0,158.0,3571.0,4498.0,6.151428571428571,76.31428571428572,0.0,5.0,2.0
382,2022-02-17,2022-03-18,4.0,3.0,2.0,Bad Kreuznach,158.0,160.0,4498.0,6676.0,5.265066666666667,66.08933333333333,0.0,5.0,2.0
383,2022-03-18,2022-04-03,3.0,3.0,2.0,Bad Kreuznach,160.0,162.0,6676.0,6516.0,8.509411764705883,60.09647058823529,0.0,5.0,2.0
384,2022-04-03,2022-04-26,3.0,1.0,2.0,Bad Kreuznach,162.0,175.0,6516.0,4044.0,10.2225,63.735,0.0,5.0,2.0
385,2022-04-26,2022-06-01,1.0,0.0,2.0,Bad Kreuznach,175.0,195.0,4044.0,1179.0,16.247567567567568,62.52540540540541,0.0,5.0,2.0
386,2022-06-01,2022-06-17,0.0,1.0,2.0,Bad Kreuznach,195.0,195.0,1179.0,1655.0,19.170117647058827,60.61882352941176,0.0,5.0,2.0
387,2020-04-25,2020-05-15,0.0,0.0,0.0,Westerwaldkreis,20.0,21.0,69.0,22.0,9.261142857142856,65.36,2.0,0.0,2.0
388,2020-05-15,2020-06-01,0.0,0.0,0.0,Westerwaldkreis,21.0,21.0,22.0,12.0,13.130222222222221,58.5,0.0,0.0,2.0
389,2020-06-01,2020-06-30,0.0,0.0,0.0,Westerwaldkreis,21.0,22.0,12.0,8.0,15.936399999999999,69.36666666666666,0.0,0.0,2.0
390,2020-06-30,2020-07-01,0.0,0.0,0.0,Westerwaldkreis,22.0,22.0,8.0,9.0,18.413999999999998,64.84,0.0,0.0,2.0
391,2020-07-01,2020-07-30,0.0,0.0,0.0,Westerwaldkreis,22.0,22.0,9.0,12.0,17.52391891891892,63.67567567567568,0.0,0.0,2.0
392,2020-07-30,2020-08-01,0.0,0.0,0.0,Westerwaldkreis,22.0,22.0,12.0,13.0,22.377333333333333,46.29333333333334,0.0,0.0,2.0
393,2020-08-01,2020-08-31,0.0,0.0,0.0,Westerwaldkreis,22.0,22.0,13.0,44.0,19.03741935483871,67.06709677419354,0.0,0.0,2.0
394,2020-08-31,2020-09-01,0.0,0.0,0.0,Westerwaldkreis,22.0,22.0,44.0,45.0,12.88,83.48,0.0,0.0,2.0
395,2020-09-01,2020-09-30,0.0,0.0,0.0,Westerwaldkreis,22.0,22.0,45.0,44.0,14.567200000000001,69.22266666666667,0.0,0.0,2.0
396,2020-09-30,2020-10-01,0.0,0.0,0.0,Westerwaldkreis,22.0,22.0,44.0,47.0,10.213999999999999,98.22,0.0,0.0,2.0
397,2020-10-01,2020-10-30,0.0,4.0,0.0,Westerwaldkreis,22.0,23.0,47.0,934.0,8.329999999999998,92.14,0.0,0.0,2.0
398,2020-10-30,2020-11-01,4.0,5.0,0.0,Westerwaldkreis,23.0,23.0,934.0,799.0,10.802666666666667,96.54666666666667,2.0,0.0,2.0
399,2020-11-01,2020-11-13,5.0,1.0,0.0,Westerwaldkreis,23.0,26.0,799.0,558.0,7.7606153846153845,87.48923076923077,2.0,0.0,2.0
400,2020-11-13,2020-11-30,1.0,5.0,0.0,Westerwaldkreis,26.0,29.0,558.0,377.0,3.7393333333333327,95.00888888888889,1.0,0.0,2.0
401,2020-11-30,2020-12-01,5.0,5.0,0.0,Westerwaldkreis,29.0,30.0,377.0,357.0,-0.9740000000000001,95.28,1.0,0.0,2.0
402,2020-12-01,2020-12-31,5.0,5.0,0.0,Westerwaldkreis,30.0,60.0,357.0,723.0,2.0954666666666664,97.93333333333334,1.0,0.0,2.0
403,2020-12-31,2021-01-01,5.0,5.0,0.0,Westerwaldkreis,60.0,63.0,723.0,739.0,-1.1239999999999999,99.52,2.0,2.0,2.0
404,2021-01-01,2021-01-19,5.0,3.0,0.0,Westerwaldkreis,63.0,89.0,739.0,485.0,-1.649263157894737,94.80421052631579,2.0,2.0,2.0
405,2021-01-19,2021-02-19,3.0,5.0,0.0,Westerwaldkreis,89.0,118.0,485.0,277.0,-0.7623750000000001,91.6975,2.0,2.0,2.0
406,2021-02-19,2021-03-04,5.0,3.0,0.0,Westerwaldkreis,118.0,119.0,277.0,234.0,7.187142857142857,74.54,2.0,2.0,2.0
407,2021-03-04,2021-03-18,3.0,3.0,0.0,Westerwaldkreis,119.0,122.0,234.0,336.0,1.7525333333333335,84.30133333333333,2.0,3.0,2.0
408,2021-03-18,2021-04-06,3.0,8.0,0.0,Westerwaldkreis,122.0,130.0,336.0,533.0,5.562285714285714,71.29142857142857,2.0,3.0,2.0
409,2021-04-06,2021-04-23,8.0,7.0,0.0,Westerwaldkreis,130.0,140.0,533.0,632.0,3.540222222222222,77.28222222222222,2.0,3.0,2.0
410,2021-04-23,2021-05-07,7.0,6.0,0.0,Westerwaldkreis,140.0,147.0,632.0,648.0,5.686133333333334,69.272,2.0,3.0,2.0
411,2021-05-07,2021-06-01,6.0,4.0,0.0,Westerwaldkreis,147.0,149.0,648.0,232.0,9.778307692307694,79.24615384615385,2.0,3.0,2.0
412,2021-06-01,2021-06-29,4.0,1.0,0.0,Westerwaldkreis,149.0,156.0,232.0,46.0,17.878482758620688,73.35034482758621,2.0,3.0,2.0
413,2021-06-29,2021-08-02,1.0,0.0,1.0,Westerwaldkreis,156.0,156.0,46.0,43.0,15.778400000000003,83.55428571428571,2.0,5.0,2.0
414,2021-08-02,2021-08-20,0.0,2.0,1.0,Westerwaldkreis,156.0,156.0,43.0,182.0,15.084842105263156,85.02526315789474,2.0,5.0,2.0
415,2021-08-20,2021-09-07,2.0,4.0,1.0,Westerwaldkreis,156.0,157.0,182.0,318.0,14.926736842105262,80.91368421052631,2.0,5.0,2.0
416,2021-09-07,2021-09-29,4.0,3.0,1.0,Westerwaldkreis,157.0,161.0,318.0,244.0,14.14086956521739,82.78260869565217,0.0,5.0,2.0
417,2021-09-29,2021-10-23,3.0,3.0,1.0,Westerwaldkreis,161.0,164.0,244.0,236.0,8.66544,87.904,0.0,5.0,2.0
418,2021-10-23,2021-11-04,3.0,4.0,1.0,Westerwaldkreis,164.0,170.0,236.0,377.0,7.044615384615384,92.57846153846154,0.0,5.0,2.0
419,2021-11-04,2021-11-19,4.0,5.0,1.0,Westerwaldkreis,170.0,175.0,377.0,617.0,4.145,92.8525,0.0,5.0,2.0
420,2021-11-19,2021-12-13,5.0,3.0,1.0,Westerwaldkreis,175.0,183.0,617.0,1041.0,1.27936,92.2656,0.0,5.0,2.0
421,2021-12-13,2021-12-28,3.0,4.0,1.0,Westerwaldkreis,183.0,190.0,1041.0,661.0,1.9832500000000002,92.085,0.0,5.0,2.0
422,2021-12-28,2022-01-19,4.0,1.0,1.0,Westerwaldkreis,190.0,196.0,661.0,1225.0,2.2178181818181817,92.88181818181818,0.0,5.0,2.0
423,2022-01-19,2022-01-28,1.0,2.0,1.0,Westerwaldkreis,196.0,197.0,1225.0,2925.0,0.02640000000000002,94.164,0.0,5.0,2.0
424,2022-01-28,2022-02-17,2.0,5.0,2.0,Westerwaldkreis,197.0,205.0,2925.0,5962.0,2.6121904761904764,88.3352380952381,0.0,5.0,2.0
